Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,Month,Season,Zenith_Angle,DayLength_hours
2017-01-27,Tamil Nadu,13.0827,80.2707,86.84,0.51,5.41,16.61,25.45,82.46,5.3,100.83,8.681,4.3104,1,Winter,31.874617517696173,11.395279441041483
2017-01-28,Tamil Nadu,13.0827,80.2707,60.53,0.23,4.79,16.48,25.68,81.06,5.28,100.79,8.7101,4.3848,1,Winter,31.630375650946434,11.403737500937805
2017-01-29,Tamil Nadu,13.0827,80.2707,19.62,0.23,3.15,15.05,25.47,76.07,4.87,100.85,8.7394,5.4538,1,Winter,31.3806377076097,11.412360156701787
2017-01-30,Tamil Nadu,13.0827,80.2707,18.5,0.36,2.51,14.71,24.81,77.57,4.93,100.83,8.7689,5.4502,1,Winter,31.125477690428333,11.42114361645681
2017-01-31,Tamil Nadu,13.0827,80.2707,13.84,0.41,1.88,13.21,24.51,71.79,3.56,100.78,8.7989,5.6899,1,Winter,30.86497120882229,11.430084082928495
2017-02-01,Tamil Nadu,13.0827,80.2707,7.15,0.37,1.86,12.81,24.21,70.61,3.57,100.87,8.832,5.6945,2,Winter,30.599195456484217,11.439177757511514
2017-02-02,Tamil Nadu,13.0827,80.2707,15.04,0.3,2.02,13.04,24.28,70.91,4.3,101.0,8.863,5.4914,2,Winter,30.328229188505468,11.448420844169592
2017-02-03,Tamil Nadu,13.0827,80.2707,18.23,0.51,2.27,13.37,24.14,73.38,4.13,100.96,8.8939,5.4182,2,Winter,30.052152698039144,11.457809553162814
2017-02-04,Tamil Nadu,13.0827,80.2707,10.16,0.77,2.13,12.94,24.42,70.18,3.79,100.87,8.9249,5.4509,2,Winter,29.771047792507623,11.467340104597215
2017-02-05,Tamil Nadu,13.0827,80.2707,9.77,0.55,1.96,12.01,24.09,66.61,3.5,100.83,8.9561,5.5102,2,Winter,29.484997769361122,11.47700873179231
2017-02-06,Tamil Nadu,13.0827,80.2707,1.85,0.36,1.61,11.19,24.11,63.58,3.24,100.76,8.987,5.6062,2,Winter,29.194087391395,11.486811684463111
2017-02-07,Tamil Nadu,13.0827,80.2707,5.63,0.35,1.39,11.08,24.33,62.72,3.48,100.73,9.019,6.0905,2,Winter,28.89840286163259,11.496745231713795
2017-02-08,Tamil Nadu,13.0827,80.2707,1.54,0.49,1.53,11.49,24.39,63.69,3.56,100.81,9.0504,5.8356,2,Winter,28.598031797781427,11.506805664841027
2017-02-09,Tamil Nadu,13.0827,80.2707,5.19,0.42,1.66,12.17,24.14,68.3,3.52,100.75,9.0821,5.706,2,Winter,28.293063206270325,11.516989299945525
2017-02-10,Tamil Nadu,13.0827,80.2707,2.03,0.4,1.47,12.31,23.98,69.29,3.31,100.71,9.1138,6.0677,2,Winter,27.983587455874662,11.527292480351202
2017-02-11,Tamil Nadu,13.0827,80.2707,7.93,0.2,1.66,12.42,24.03,69.48,3.67,100.82,9.1462,6.1162,2,Winter,27.669696250938358,11.537711578831745
2017-02-12,Tamil Nadu,13.0827,80.2707,21.83,0.24,2.11,12.38,24.46,67.16,4.89,100.99,9.1781,5.9755,2,Winter,27.351482604199717,11.548242999645213
2017-02-13,Tamil Nadu,13.0827,80.2707,17.86,0.24,2.59,13.04,25.56,65.98,5.7,101.07,9.2102,6.0401,2,Winter,27.02904080922992,11.558883180377649
2017-02-14,Tamil Nadu,13.0827,80.2707,24.78,0.23,3.14,14.75,26.15,71.38,7.6,101.17,9.2424,5.8742,2,Winter,26.70246641249164,11.569628593597363
2017-02-15,Tamil Nadu,13.0827,80.2707,13.59,0.38,2.32,13.64,25.51,69.13,6.38,101.2,9.2746,5.8289,2,Winter,26.37185618502673,11.580475748321907
2017-02-16,Tamil Nadu,13.0827,80.2707,7.27,0.46,1.72,11.94,25.27,61.72,5.95,101.04,9.3062,5.9741,2,Winter,26.037308093780695,11.591421191300295
2017-02-17,Tamil Nadu,13.0827,80.2707,6.0,0.48,1.85,11.71,24.79,61.95,4.61,100.92,9.3377,5.8745,2,Winter,25.698921272573152,11.602461508113427
2017-02-18,Tamil Nadu,13.0827,80.2707,13.06,0.44,2.03,12.12,25.28,62.27,3.73,100.99,9.3694,5.5872,2,Winter,25.356795992722155,11.613593324096
2017-02-19,Tamil Nadu,13.0827,80.2707,65.02,0.33,2.01,11.84,25.67,60.62,3.03,100.83,9.401,5.6594,2,Winter,25.01103363333186,11.624813305083618
2017-02-20,Tamil Nadu,13.0827,80.2707,44.42,0.31,2.12,12.34,26.28,62.01,3.89,100.5,9.4325,6.132,2,Winter,24.66173665125147,11.63611815798905
2017-02-21,Tamil Nadu,13.0827,80.2707,18.89,0.36,2.11,13.42,26.89,65.38,5.17,100.44,9.4639,6.0175,2,Winter,24.309008550715255,11.647504631211907
2017-02-22,Tamil Nadu,13.0827,80.2707,6.32,0.32,1.95,13.95,26.83,68.19,4.52,100.53,9.4944,6.4284,2,Winter,23.95295385267186,11.658969514886268
2017-02-23,Tamil Nadu,13.0827,80.2707,9.46,0.25,2.11,13.95,26.64,67.84,4.13,100.67,9.5251,6.3286,2,Winter,23.593678063812646,11.670509640970922
2017-02-24,Tamil Nadu,13.0827,80.2707,8.91,0.27,2.14,13.69,26.29,67.66,3.89,100.75,9.5556,6.4058,2,Winter,23.231287645307624,11.682121883187225
2017-02-25,Tamil Nadu,13.0827,80.2707,29.41,0.4,2.27,13.37,26.07,67.81,3.87,100.75,9.5856,5.7062,2,Winter,22.865889981258853,11.693803156809556
2017-02-26,Tamil Nadu,13.0827,80.2707,65.15,0.5,2.39,14.14,26.47,68.75,3.33,100.58,9.6161,5.4636,2,Winter,22.497593346880084,11.70555041831366
2017-02-27,Tamil Nadu,13.0827,80.2707,70.71,0.44,2.22,13.3,26.39,65.75,4.2,100.69,9.6458,5.6304,2,Winter,22.126506876412595,11.717360664888135
2017-02-28,Tamil Nadu,13.0827,80.2707,26.59,0.31,1.91,13.58,26.29,67.76,4.91,100.71,9.6751,6.2249,2,Winter,21.752740530786287,11.729230933814517
2017-03-01,Tamil Nadu,13.0827,80.2707,56.74,0.38,1.82,12.56,26.11,63.41,4.53,100.7,9.7046,5.6167,3,Summer,21.376405065035925,11.74115830172143
2017-03-02,Tamil Nadu,13.0827,80.2707,86.6,0.24,2.27,11.61,26.04,58.78,3.85,100.58,9.7337,5.5663,3,Summer,20.99761199548196,11.753139883718315
2017-03-03,Tamil Nadu,13.0827,80.2707,33.91,0.22,3.93,13.65,27.1,63.15,3.91,100.37,9.7627,6.2628,3,Summer,20.61647356668596,11.765172832414295
2017-03-04,Tamil Nadu,13.0827,80.2707,64.55,0.23,4.98,16.43,27.83,71.38,4.71,100.33,9.7906,5.845,3,Summer,20.233102718189986,11.777254336827772
2017-03-05,Tamil Nadu,13.0827,80.2707,31.9,0.19,4.43,16.62,28.23,71.14,4.61,100.28,9.8186,5.5567,3,Summer,19.847613051050303,11.789381621192309
2017-03-06,Tamil Nadu,13.0827,80.2707,12.41,0.24,3.51,16.75,28.96,69.64,4.99,100.25,9.8462,6.5182,3,Summer,19.46011879417479,11.801551943664379
2017-03-07,Tamil Nadu,13.0827,80.2707,19.44,0.35,4.34,17.47,28.81,72.24,6.07,100.27,9.8734,6.0773,3,Summer,19.070734770474612,11.813762594938519
2017-03-08,Tamil Nadu,13.0827,80.2707,43.61,0.31,4.74,17.43,29.13,70.72,5.92,100.25,9.9,5.7612,3,Summer,18.679576362839526,11.8260108967754
2017-03-09,Tamil Nadu,13.0827,80.2707,18.72,0.38,4.85,17.57,29.11,71.04,6.57,100.2,9.9264,6.1104,3,Summer,18.28675947994769,11.83829420044832
2017-03-10,Tamil Nadu,13.0827,80.2707,33.15,0.43,4.75,17.59,29.29,70.53,6.84,100.25,9.9521,6.1375,3,Summer,17.89240052191912,11.850609885113517
2017-03-11,Tamil Nadu,13.0827,80.2707,34.13,0.42,4.91,17.58,29.3,70.37,5.87,100.36,9.9775,6.1726,3,Summer,17.49661634582409,11.862955356109735
2017-03-12,Tamil Nadu,13.0827,80.2707,32.95,0.3,4.12,17.33,29.25,70.14,4.99,100.41,10.0027,6.192,3,Summer,17.099524231055653,11.87532804319235
2017-03-13,Tamil Nadu,13.0827,80.2707,38.93,0.24,3.59,16.97,29.34,68.57,4.26,100.5,10.0272,6.5016,3,Summer,16.70124184457741,11.887725398707389
2017-03-14,Tamil Nadu,13.0827,80.2707,53.25,0.28,4.29,16.54,29.03,67.9,4.57,100.55,10.0512,5.8476,3,Summer,16.30188720605607,11.900144895710614
2017-03-15,Tamil Nadu,13.0827,80.2707,18.03,0.33,3.78,15.96,28.86,66.45,4.31,100.62,10.075,6.2496,3,Summer,15.901578652889842,11.91258402603693
2017-03-16,Tamil Nadu,13.0827,80.2707,20.82,0.6,3.66,14.72,28.99,61.67,4.1,100.57,10.098,6.1956,3,Summer,15.500434805142362,11.925040298325204
2017-03-17,Tamil Nadu,13.0827,80.2707,19.9,0.54,3.6,14.32,29.57,58.26,4.43,100.47,10.1203,6.2652,3,Summer,15.098574530393126,11.937511236003592
2017-03-18,Tamil Nadu,13.0827,80.2707,15.83,0.57,3.65,15.15,29.8,60.0,5.82,100.51,10.1424,6.0077,3,Summer,14.6961169085144,11.949994375240424
2017-03-19,Tamil Nadu,13.0827,80.2707,21.96,0.61,3.75,15.6,29.79,62.41,5.71,100.54,10.1642,6.3737,3,Summer,14.293181196385312,11.962487262865658
2017-03-20,Tamil Nadu,13.0827,80.2707,24.36,0.64,3.61,15.99,30.01,63.34,5.35,100.49,10.1854,6.395,3,Summer,13.88988679255339,11.974987454267835
2017-03-21,Tamil Nadu,13.0827,80.2707,22.26,0.62,3.48,15.97,30.18,62.2,4.46,100.6,10.2055,6.2645,3,Summer,13.486353201854339,11.987492511271501
2017-03-22,Tamil Nadu,13.0827,80.2707,9.18,0.51,2.68,15.18,29.35,62.47,3.8,100.62,10.2257,6.4975,3,Summer,13.082700000000006,12.0
2017-03-23,Tamil Nadu,13.0827,80.2707,13.48,0.4,2.36,14.1,28.57,61.38,4.13,100.57,10.2454,6.6046,3,Summer,12.679046798145697,12.012507488728497
2017-03-24,Tamil Nadu,13.0827,80.2707,6.36,0.38,2.03,12.79,28.31,56.83,4.44,100.54,10.2641,6.8952,3,Summer,12.275513207446624,12.025012545732165
2017-03-25,Tamil Nadu,13.0827,80.2707,4.73,0.43,2.21,13.71,28.71,59.65,4.84,100.57,10.2823,6.6338,3,Summer,11.872218803614723,12.03751273713434
2017-03-26,Tamil Nadu,13.0827,80.2707,6.97,0.4,2.24,14.56,28.64,63.13,4.6,100.58,10.3003,6.8508,3,Summer,11.469283091485593,12.050005624759576
2017-03-27,Tamil Nadu,13.0827,80.2707,11.67,0.37,2.52,14.06,28.99,60.38,5.16,100.64,10.3169,6.8275,3,Summer,11.066825469606886,12.06248876399641
2017-03-28,Tamil Nadu,13.0827,80.2707,21.05,0.51,2.87,15.34,29.31,63.98,5.4,100.62,10.3325,6.2321,3,Summer,10.66496519485765,12.074959701674794
2017-03-29,Tamil Nadu,13.0827,80.2707,21.45,0.44,2.64,14.72,29.75,60.76,4.89,100.52,10.3483,6.8546,3,Summer,10.263821347110191,12.087415973963068
2017-03-30,Tamil Nadu,13.0827,80.2707,5.79,0.46,2.84,15.6,29.92,63.97,5.23,100.54,10.363,6.6034,3,Summer,9.863512793943944,12.099855104289386
2017-03-31,Tamil Nadu,13.0827,80.2707,9.49,0.39,2.83,16.28,29.95,65.12,5.42,100.62,10.3769,6.54,3,Summer,9.464158155422624,12.112274601292611
2017-04-01,Tamil Nadu,13.0827,80.2707,10.27,0.53,2.73,15.97,30.09,63.84,6.17,100.48,10.3913,6.2016,4,Summer,9.065875768944359,12.12467195680765
2017-04-02,Tamil Nadu,13.0827,80.2707,20.99,0.58,2.67,15.88,30.02,63.86,6.86,100.38,10.4054,6.552,4,Summer,8.668783654175943,12.137044643890265
2017-04-03,Tamil Nadu,13.0827,80.2707,14.64,0.54,3.15,17.41,30.48,67.66,6.43,100.41,10.421,6.4999,4,Summer,8.27299947808089,12.149390114886483
2017-04-04,Tamil Nadu,13.0827,80.2707,15.62,0.64,3.53,17.75,30.23,68.9,6.53,100.47,10.4357,6.2045,4,Summer,7.878640520052322,12.16170579955168
2017-04-05,Tamil Nadu,13.0827,80.2707,14.79,0.6,3.37,17.5,30.61,66.87,6.11,100.36,10.4496,6.3209,4,Summer,7.485823637160465,12.1739891032246
2017-04-06,Tamil Nadu,13.0827,80.2707,11.69,0.63,3.59,17.59,30.91,66.21,6.55,100.25,10.4626,6.2803,4,Summer,7.094665229525422,12.186237405061481
2017-04-07,Tamil Nadu,13.0827,80.2707,11.94,0.7,3.4,16.7,31.15,62.36,5.62,100.26,10.4741,6.2597,4,Summer,6.705281205825224,12.198448056335621
2017-04-08,Tamil Nadu,13.0827,80.2707,14.13,0.57,3.18,16.39,30.68,62.3,5.66,100.27,10.4849,6.5026,4,Summer,6.317786948949731,12.21061837880769
2017-04-09,Tamil Nadu,13.0827,80.2707,15.42,0.5,3.2,17.04,30.71,64.48,5.79,100.29,10.4959,6.395,4,Summer,5.932297281810025,12.222745663172228
2017-04-10,Tamil Nadu,13.0827,80.2707,32.2,0.63,3.73,16.3,30.99,62.02,5.74,100.17,10.5062,6.1706,4,Summer,5.548926433314068,12.234827167585705
2017-04-11,Tamil Nadu,13.0827,80.2707,27.18,0.72,3.85,17.62,30.39,66.66,4.31,100.17,10.5158,6.3134,4,Summer,5.167788004518072,12.246860116281683
2017-04-12,Tamil Nadu,13.0827,80.2707,13.43,0.67,3.29,17.23,30.7,65.37,4.23,100.25,10.5247,6.2261,4,Summer,4.788994934964107,12.258841698278568
2017-04-13,Tamil Nadu,13.0827,80.2707,12.91,0.51,2.61,16.5,30.31,64.54,4.38,100.32,10.5331,6.336,4,Summer,4.412659469213745,12.270769066185483
2017-04-14,Tamil Nadu,13.0827,80.2707,85.0,0.48,2.27,15.96,30.18,63.81,4.1,100.24,10.541,5.1346,4,Summer,4.0388931235874175,12.282639335111867
2017-04-15,Tamil Nadu,13.0827,80.2707,68.95,0.58,2.28,15.37,30.34,61.03,4.02,100.05,10.5487,6.0816,4,Summer,3.667806653119948,12.294449581686338
2017-04-16,Tamil Nadu,13.0827,80.2707,9.38,0.67,2.95,16.49,32.18,59.67,6.04,99.96,10.5557,6.2237,4,Summer,3.299510018741179,12.306196843190442
2017-04-17,Tamil Nadu,13.0827,80.2707,14.91,0.8,3.85,16.66,32.99,56.62,6.34,100.05,10.5622,5.9431,4,Summer,2.9341123546924077,12.317878116812775
2017-04-18,Tamil Nadu,13.0827,80.2707,15.77,0.74,3.86,17.54,32.3,60.76,6.21,100.07,10.5684,6.1505,4,Summer,2.571721936187382,12.329490359029078
2017-04-19,Tamil Nadu,13.0827,80.2707,21.3,0.77,3.59,17.84,31.89,63.88,7.0,100.12,10.5749,6.1171,4,Summer,2.212446147328169,12.341030485113732
2017-04-20,Tamil Nadu,13.0827,80.2707,77.24,0.91,3.94,18.03,32.2,62.68,7.01,100.1,10.5799,5.5421,4,Summer,1.8563914492847768,12.352495368788091
2017-04-21,Tamil Nadu,13.0827,80.2707,51.81,0.72,4.39,17.12,33.06,56.13,5.98,100.09,10.5842,6.0504,4,Summer,1.5036633487485584,12.363881842010949
2017-04-22,Tamil Nadu,13.0827,80.2707,17.72,0.72,4.52,17.34,33.0,57.4,5.36,100.07,10.5888,6.15,4,Summer,1.1543663666681496,12.375186694916382
2017-04-23,Tamil Nadu,13.0827,80.2707,22.18,0.73,4.23,18.06,32.82,60.43,5.57,100.08,10.5929,6.2654,4,Summer,0.8086040072778573,12.386406675903999
2017-04-24,Tamil Nadu,13.0827,80.2707,35.04,0.64,4.2,18.71,32.37,63.46,5.5,100.11,10.5962,6.2863,4,Summer,0.46647872742687824,12.397538491886573
2017-04-25,Tamil Nadu,13.0827,80.2707,58.59,0.66,3.97,18.23,31.99,63.43,5.55,100.19,10.5991,6.2654,4,Summer,0.12809190621933375,12.408578808699705
2017-04-26,Tamil Nadu,13.0827,80.2707,38.14,0.62,3.33,17.2,32.19,60.57,5.28,100.2,10.6018,6.325,4,Summer,0.20645618502669905,12.419524251678093
2017-04-27,Tamil Nadu,13.0827,80.2707,18.51,0.61,3.48,17.39,31.2,64.48,5.91,100.27,10.6044,6.433,4,Summer,0.5370664124916118,12.430371406402635
2017-04-28,Tamil Nadu,13.0827,80.2707,21.67,0.65,3.86,16.51,31.85,60.13,5.32,100.26,10.607,6.1145,4,Summer,0.8636408092298886,12.441116819622351
2017-04-29,Tamil Nadu,13.0827,80.2707,24.27,0.68,4.09,16.47,32.25,57.89,5.71,100.29,10.6087,6.2369,4,Summer,1.1860826041996866,12.451757000354787
2017-04-30,Tamil Nadu,13.0827,80.2707,29.74,0.64,4.21,16.72,31.96,59.24,5.43,100.29,10.6099,6.1375,4,Summer,1.504296250938328,12.462288421168253
2017-05-01,Tamil Nadu,13.0827,80.2707,31.15,0.69,4.25,16.64,31.27,60.4,5.4,100.4,10.6106,6.1462,5,Summer,1.8181874558746394,12.472707519648797
2017-05-02,Tamil Nadu,13.0827,80.2707,33.01,0.6,4.1,16.66,30.99,61.84,5.35,100.49,10.6106,6.3319,5,Summer,2.1276632062703147,12.483010700054473
2017-05-03,Tamil Nadu,13.0827,80.2707,19.6,0.37,3.78,16.79,31.13,61.7,5.16,100.47,10.6111,6.7757,5,Summer,2.432631797781415,12.493194335158975
2017-05-04,Tamil Nadu,13.0827,80.2707,12.53,0.29,3.95,17.23,31.29,62.9,5.31,100.42,10.6111,6.6883,5,Summer,2.733002861632567,12.503254768286205
2017-05-05,Tamil Nadu,13.0827,80.2707,13.09,0.24,3.88,17.72,31.42,64.04,5.58,100.37,10.6111,6.7601,5,Summer,3.0286873913949766,12.513188315536889
2017-05-06,Tamil Nadu,13.0827,80.2707,12.36,0.27,4.01,18.79,31.31,67.41,6.55,100.44,10.6109,6.5798,5,Summer,3.319597769361115,12.522991268207688
2017-05-07,Tamil Nadu,13.0827,80.2707,56.87,0.29,4.4,19.04,31.25,68.61,5.63,100.48,10.6106,6.467,5,Summer,3.605647792507602,12.532659895402785
2017-05-08,Tamil Nadu,13.0827,80.2707,53.1,0.36,4.58,16.88,31.64,60.97,5.22,100.36,10.6099,6.3682,5,Summer,3.8867526980391336,12.542190446837187
2017-05-09,Tamil Nadu,13.0827,80.2707,47.27,0.51,4.94,16.22,32.0,56.95,5.67,100.18,10.6085,6.2962,5,Summer,4.162829188505443,12.551579155830408
2017-05-10,Tamil Nadu,13.0827,80.2707,81.38,0.58,4.73,18.87,30.21,70.78,4.33,100.27,10.607,5.5819,5,Summer,4.433795456484221,12.560822242488486
2017-05-11,Tamil Nadu,13.0827,80.2707,66.19,0.47,4.75,18.6,30.53,69.04,4.83,100.3,10.6056,5.5514,5,Summer,4.699571208822283,12.569915917071507
2017-05-12,Tamil Nadu,13.0827,80.2707,22.49,0.29,4.59,18.42,30.74,67.75,4.56,100.3,10.6039,6.7742,5,Summer,4.96007769042834,12.57885638354319
2017-05-13,Tamil Nadu,13.0827,80.2707,31.73,0.39,4.16,18.19,31.71,64.52,5.03,100.15,10.6022,6.5441,5,Summer,5.215237707609676,12.587639843298211
2017-05-14,Tamil Nadu,13.0827,80.2707,27.02,0.5,4.26,18.79,32.72,63.41,5.55,99.99,10.6001,6.1032,5,Summer,5.464975650946423,12.596262499062195
2017-05-15,Tamil Nadu,13.0827,80.2707,34.53,0.84,4.55,18.03,33.81,57.0,4.72,99.83,10.5977,6.149,5,Summer,5.7092175176961515,12.604720558958517
2017-05-16,Tamil Nadu,13.0827,80.2707,50.71,0.81,4.62,16.29,34.23,50.21,6.07,99.72,10.5955,6.2628,5,Summer,5.94789093372261,12.61301024073522
2017-05-17,Tamil Nadu,13.0827,80.2707,42.72,0.95,5.21,17.68,34.31,54.07,5.66,99.75,10.5936,4.6517,5,Summer,6.180925174941601,12.621127776144519
2017-05-18,Tamil Nadu,13.0827,80.2707,65.91,0.89,4.62,17.3,33.39,55.59,6.41,99.89,10.5912,5.9897,5,Summer,6.408251188278188,12.62906941546657
2017-05-19,Tamil Nadu,13.0827,80.2707,76.2,0.84,4.98,17.95,32.58,59.66,6.07,100.04,10.5883,5.6834,5,Summer,6.629801612128498,12.6368314321683
2017-05-20,Tamil Nadu,13.0827,80.2707,59.54,0.83,5.18,17.47,32.91,57.83,4.96,99.91,10.5854,6.0617,5,Summer,6.845510796320527,12.644410127687307
2017-05-21,Tamil Nadu,13.0827,80.2707,81.68,0.81,5.19,17.74,32.49,59.22,4.9,99.84,10.5823,5.4917,5,Summer,7.055314821567572,12.651801836330032
2017-05-22,Tamil Nadu,13.0827,80.2707,42.5,0.78,4.99,18.39,32.69,60.3,3.82,99.91,10.579,6.2263,5,Summer,7.259151518409043,12.659002930272587
2017-05-23,Tamil Nadu,13.0827,80.2707,70.69,0.76,4.82,18.1,32.55,60.62,4.53,99.97,10.5761,5.8954,5,Summer,7.456960485632488,12.666009824651823
2017-05-24,Tamil Nadu,13.0827,80.2707,89.89,0.81,5.19,18.12,33.02,60.38,5.98,99.84,10.5727,5.3964,5,Summer,7.648683108171872,12.67281898273357
2017-05-25,Tamil Nadu,13.0827,80.2707,78.68,0.74,5.33,18.88,32.83,62.03,4.84,99.78,10.5696,5.009,5,Summer,7.834262574476403,12.679426921144145
2017-05-26,Tamil Nadu,13.0827,80.2707,83.55,0.96,5.37,17.42,32.65,57.31,5.09,99.83,10.5665,5.1943,5,Summer,8.0136438933451,12.685830215150668
2017-05-27,Tamil Nadu,13.0827,80.2707,92.88,1.33,5.96,18.19,31.89,62.64,3.57,99.82,10.5629,4.5509,5,Summer,8.1867739102218,12.692025503975014
2017-05-28,Tamil Nadu,13.0827,80.2707,72.99,0.71,5.79,17.92,33.05,57.75,5.88,99.7,10.5595,4.8197,5,Summer,8.353601322946078,12.698009496125707
2017-05-29,Tamil Nadu,13.0827,80.2707,52.88,0.43,5.14,16.74,34.24,51.34,5.73,99.59,10.5559,6.414,5,Summer,8.514076696955078,12.703778974731536
2017-05-30,Tamil Nadu,13.0827,80.2707,73.7,0.34,4.56,15.57,34.65,47.12,6.18,99.62,10.5523,5.6686,5,Summer,8.668152479932159,12.709330802860213
2017-05-31,Tamil Nadu,13.0827,80.2707,75.8,0.36,4.6,16.15,33.28,51.62,6.32,99.75,10.549,5.6611,5,Summer,8.815783015897589,12.714661928805013
2017-06-01,Tamil Nadu,13.0827,80.2707,46.64,0.44,4.98,17.14,33.32,54.87,5.35,99.81,10.5466,6.2326,6,Monsoon,8.956924558737446,12.719769391322044
2017-06-02,Tamil Nadu,13.0827,80.2707,41.69,0.44,5.09,17.5,32.53,58.04,5.49,99.85,10.5434,6.5964,6,Monsoon,9.091535285166488,12.724650324800558
2017-06-03,Tamil Nadu,13.0827,80.2707,40.51,0.36,5.34,16.85,33.84,52.58,4.86,99.91,10.5406,6.4678,6,Monsoon,9.219575307121348,12.729301964348569
2017-06-04,Tamil Nadu,13.0827,80.2707,44.46,0.37,5.35,16.23,32.79,53.13,5.56,99.95,10.5379,6.7301,6,Monsoon,9.341006683580181,12.733721650775953
2017-06-05,Tamil Nadu,13.0827,80.2707,36.98,0.36,5.53,17.4,33.22,55.83,4.87,99.91,10.5348,6.4392,6,Monsoon,9.455793431805448,12.737906835457334
2017-06-06,Tamil Nadu,13.0827,80.2707,88.12,0.47,5.78,17.6,30.61,64.97,4.2,100.07,10.5319,5.725,6,Monsoon,9.56390153800634,12.741855085057058
2017-06-07,Tamil Nadu,13.0827,80.2707,97.52,1.03,5.94,16.57,28.91,67.72,7.33,100.19,10.529,3.1822,6,Monsoon,9.665298967417842,12.745564086098856
2017-06-08,Tamil Nadu,13.0827,80.2707,98.56,1.59,5.85,15.27,30.07,58.37,7.24,100.0,10.5262,3.0689,6,Monsoon,9.75995567379326,12.749031649363125
2017-06-09,Tamil Nadu,13.0827,80.2707,98.75,1.01,5.98,16.68,30.3,61.96,5.83,99.91,10.5235,3.4104,6,Monsoon,9.84784360830765,12.752255714095094
2017-06-10,Tamil Nadu,13.0827,80.2707,96.68,0.54,6.04,16.75,30.7,61.49,7.26,99.89,10.5214,4.9186,6,Monsoon,9.928936727869234,12.75523435200768
2017-06-11,Tamil Nadu,13.0827,80.2707,99.49,0.43,5.9,16.52,31.2,59.54,7.01,99.83,10.519,4.6896,6,Monsoon,10.00321100283656,12.757965771063532
2017-06-12,Tamil Nadu,13.0827,80.2707,96.58,0.42,5.96,17.25,30.53,63.14,5.78,99.88,10.5166,5.3798,6,Monsoon,10.070644424138974,12.760448319021242
2017-06-13,Tamil Nadu,13.0827,80.2707,87.54,0.37,5.73,18.28,31.24,64.95,6.06,99.86,10.5142,5.5954,6,Monsoon,10.131217009798425,12.762680486731751
2017-06-14,Tamil Nadu,13.0827,80.2707,72.86,0.38,5.79,18.85,31.69,65.56,5.85,99.99,10.512,6.0086,6,Monsoon,10.184910810850509,12.764660911171605
2017-06-15,Tamil Nadu,13.0827,80.2707,99.53,0.42,5.84,18.64,30.99,67.63,4.68,100.04,10.5094,3.3835,6,Monsoon,10.231709916663165,12.766388378200839
2017-06-16,Tamil Nadu,13.0827,80.2707,99.0,0.51,5.96,18.78,30.13,71.0,3.89,100.09,10.507,3.3122,6,Monsoon,10.271600459651347,12.767861825034215
2017-06-17,Tamil Nadu,13.0827,80.2707,75.02,0.55,5.61,16.76,31.36,60.72,5.12,99.99,10.505,6.1836,6,Monsoon,10.304570619386245,12.769080342415657
2017-06-18,Tamil Nadu,13.0827,80.2707,75.2,0.45,5.65,17.21,31.57,60.68,4.16,99.92,10.5031,3.7013,6,Monsoon,10.33061062609798,12.770043176486904
2017-06-19,Tamil Nadu,13.0827,80.2707,91.76,0.55,6.21,17.01,30.91,62.45,3.61,99.93,10.5017,3.5129,6,Monsoon,10.349712763570578,12.770749730342617
2017-06-20,Tamil Nadu,13.0827,80.2707,97.4,0.42,5.88,17.65,29.66,69.36,3.99,100.0,10.5002,2.8104,6,Monsoon,10.36187137142844,12.771199565265434
2017-06-21,Tamil Nadu,13.0827,80.2707,90.92,0.34,5.4,17.58,30.24,66.76,5.61,100.01,10.499,5.8786,6,Monsoon,10.367082846813657,12.771392401635842
2017-06-22,Tamil Nadu,13.0827,80.2707,79.93,0.37,5.42,17.22,30.45,64.79,5.09,100.02,10.4976,5.5762,6,Monsoon,10.365345645453603,12.771328119513004
2017-06-23,Tamil Nadu,13.0827,80.2707,81.9,0.52,5.21,17.47,31.38,62.48,5.14,99.91,10.4962,5.9338,6,Monsoon,10.356660282118531,12.771006758884132
2017-06-24,Tamil Nadu,13.0827,80.2707,98.25,0.6,5.7,18.25,29.71,70.59,4.34,99.8,10.4945,4.1926,6,Monsoon,10.341029330469036,12.77042851958133
2017-06-25,Tamil Nadu,13.0827,80.2707,97.86,0.63,5.59,16.44,29.49,64.75,7.14,99.72,10.4933,4.7316,6,Monsoon,10.318457422293443,12.769593760866274
2017-06-26,Tamil Nadu,13.0827,80.2707,94.65,0.6,5.43,16.59,29.9,64.01,7.88,99.89,10.4921,5.1266,6,Monsoon,10.288951246135289,12.768503000684477
2017-06-27,Tamil Nadu,13.0827,80.2707,96.57,0.62,5.13,15.9,29.96,61.64,8.69,99.97,10.4914,4.5583,6,Monsoon,10.25251954531136,12.767156914592265
2017-06-28,Tamil Nadu,13.0827,80.2707,99.12,0.54,5.22,15.44,29.59,60.82,7.3,100.03,10.4914,4.1006,6,Monsoon,10.209173115320864,12.765556334360957
2017-06-29,Tamil Nadu,13.0827,80.2707,93.81,0.47,5.32,15.33,29.63,60.16,6.88,100.01,10.4914,4.5722,6,Monsoon,10.158924800646515,12.763702246264101
